pair_id,program_id,java_id,python_id,language_a,language_b,code_a,code_b,label,pair_type,split,source,pair_label,program_id_a,program_id_b
TRAIN_NEG_002020,,1058-Java-12,2973-Python-5,Java,Python,"for ( int i = n - 1 ; i >= 1 ; i -- ) ans [ i ] = Math . max ( ans [ i ] , ans [ i + 1 ] ) ;","ans = max ( ans , arr [ i ] + arr [ j ] + i - j ) NEW_LINE",0,negative,train,XLCoST_constructed,0,1058,2973
TRAIN_NEG_002615,,12008-Java-10,5293-Python-5,Java,Python,P2 *= arr [ i ] ; } },return mn NEW_LINE,0,negative,train,XLCoST_constructed,0,12008,5293
TRAIN_NEG_001128,,6735-Java-3,12408-Python-3,Java,Python,"for ( int l = 2 ; l < n ; l ++ ) { for ( int i = 0 , j = l ; j < n ; i ++ , j ++ ) { if ( s . charAt ( i ) == ' ( ' && s . charAt ( j ) == ' ) ' ) dp [ i ] [ j ] = 2 + dp [ i + 1 ] [ j - 1 ] ; for ( int k = i ; k < j ; k ++ ) dp [ i ] [ j ] = Math . max ( dp [ i ] [ j ] , dp [ i ] [ k ] + dp [ k + 1 ] [ j ] ) ; } } return dp [ 0 ] [ n - 1 ] ; }",n = 3 NEW_LINE print ( int ( findSum ( n ) ) ) NEW_LINE,0,negative,train,XLCoST_constructed,0,6735,12408
TRAIN_POS_053200,7641,7641-Java-4,7641-Python-4,Java,Python,if ( s . charAt ( i ) == '1' ) count ++ ; } maxCount = count ;,if ( s [ i ] == '1' ) : NEW_LINE INDENT count += 1 NEW_LINE DEDENT maxCount = count NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001585,,1596-Java-2,3111-Python-9,Java,Python,"static int maxSubArraySum ( int a [ ] , int size ) { int max_so_far = Integer . MIN_VALUE , max_ending_here = 0 , start = 0 , end = 0 , s = 0 ; for ( int i = 0 ; i < size ; i ++ ) { max_ending_here += a [ i ] ; if ( max_so_far < max_ending_here ) { max_so_far = max_ending_here ; start = s ; end = i ; } if ( max_ending_here < 0 ) { max_ending_here = 0 ; s = i + 1 ; } } return ( end - start + 1 ) ; }",if ( arr2 [ k ] >= arr1 [ i ] ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,1596,3111
TRAIN_POS_055630,8479,8479-Java-4,8479-Python-4,Java,Python,int len = 0 ;,length = 0 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_068988,12932,12932-Java-1,12932-Python-1,Java,Python,"class GFG { static boolean isPowerOfK ( int n , int k ) {","def isPowerOfK ( n , k ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001464,,9671-Java-4,11130-Python-5,Java,Python,while ( N != 0 ) {,"if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT a = [ 3 , 2 , 2 ] ; NEW_LINE n = len ( a ) ; NEW_LINE b = [ 1 , 5 , 7 , 7 , 9 ] ; NEW_LINE m = len ( b ) ; NEW_LINE findNum ( a , n , b , m ) ; NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,9671,11130
TRAIN_NEG_000989,,8413-Java-3,10260-Python-2,Java,Python,"String res = "" "" ; for ( int i = 0 ; i < k ; i ++ ) res = res + ( char ) ( ' a ' + i ) ;","def is_distinct ( n , k ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,8413,10260
TRAIN_POS_049919,6440,6440-Java-9,6440-Python-9,Java,Python,"public static void main ( String args [ ] ) { int arr [ ] = { 12 , 9 , 7 , 33 } ; int n = arr . length ; System . out . println ( maxSum ( arr , 0 , n ) ) ; } }","if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT arr = [ 12 , 9 , 7 , 33 ] NEW_LINE n = len ( arr ) NEW_LINE print ( maxSum ( arr , 0 , n ) ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_002507,,10941-Java-8,7673-Python-2,Java,Python,int exp_c2 = c1 / 2 ;,"def removeRepeating ( s1 , s2 ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,10941,7673
TRAIN_POS_011401,5856,5856-Java-4,5856-Python-4,Java,Python,if ( B <= A ) { return 0 ; },if ( B <= A ) : NEW_LINE INDENT return 0 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_001583,,4527-Java-7,10766-Python-6,Java,Python,while ( ptr1 < ptr2 ) {,"lastvalue = lcm * ( n // lcm ) + max ( a , b ) ; NEW_LINE if ( lastvalue > n ) : NEW_LINE INDENT answer = answer - ( lastvalue - n - 1 ) ; NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,4527,10766
TRAIN_NEG_000500,,5186-Java-3,5164-Python-12,Java,Python,int newArr [ ] = new int [ N ] ;,print ( time ) NEW_LINE,0,negative,train,XLCoST_constructed,0,5186,5164
TRAIN_POS_022689,6651,6651-Java-3,6651-Python-3,Java,Python,arr [ i ] += 50 ; },arr [ i ] += 50 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_021457,5777,5777-Java-3,5777-Python-3,Java,Python,static int rd [ ] = new int [ 1100 ] ;,rd = [ 0 ] * 1100 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002552,,13759-Java-14,12517-Python-3,Java,Python,"public static void main ( String [ ] args ) { int n = 18 ; int l = 1 , r = 3 ; if ( bitsAreInAltPatrnInGivenRange ( n , l , r ) ) System . out . println ( "" Yes "" ) ; else System . out . println ( "" No "" ) ; } }",return factorial ( n + 1 ) NEW_LINE,0,negative,train,XLCoST_constructed,0,13759,12517
TRAIN_POS_039832,3718,3718-Java-5,3718-Python-5,Java,Python,int flag = 0 ; for ( int i = L ; i < n ; i ++ ) {,"flag = 0 NEW_LINE for i in range ( L , n ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001871,,3091-Java-7,10929-Python-6,Java,Python,for ( i = n - 2 ; i >= 1 ; i -- ) { if ( a [ i ] > max ) max = a [ i ] ; suf [ i - 1 ] = max ; },"def twinPrime ( n1 , n2 ) : NEW_LINE INDENT return ( isPrime ( n1 ) and isPrime ( n2 ) and abs ( n1 - n2 ) == 2 ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,3091,10929
TRAIN_NEG_002361,,3400-Java-8,7517-Python-7,Java,Python,int currSum = 0 ;,"else : NEW_LINE INDENT print ( "" Not ▁ Accepted "" ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,3400,7517
TRAIN_POS_075725,4334,4334-Java-3,4334-Python-3,Java,Python,Arrays . sort ( arr ) ;,arr . sort ( ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_033909,2500,2500-Java-12,2500-Python-12,Java,Python,if ( ptr . next . data < min . data ) { min = ptr . next ; beforeMin = ptr ; } },if ( ptr . next . data < min . data ) : NEW_LINE INDENT min = ptr . next NEW_LINE beforeMin = ptr NEW_LINE DEDENT ptr = ptr . next NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_047184,5651,5651-Java-3,5651-Python-3,Java,Python,if ( numerator % denominator == 0 ) return ( numerator / denominator ) ; return - 1 ; },if ( numerator % denominator == 0 ) : NEW_LINE INDENT return ( numerator // denominator ) NEW_LINE DEDENT return - 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_077680,6139,6139-Java-3,6139-Python-3,Java,Python,"int l1 = Math . min ( length , X ) ;","l1 = min ( length , X ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_031540,1705,1705-Java-8,1705-Python-8,Java,Python,} for ( i = 1 ; i <= n ; i ++ ) { int a = i & set_bit_no ; if ( a != 0 ) x = x ^ i ;,"for i in range ( 1 , n + 1 ) : NEW_LINE INDENT if ( i & set_bit_no ) : NEW_LINE INDENT x = x ^ i NEW_LINE DEDENT DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_045871,5347,5347-Java-5,5347-Python-5,Java,Python,count += Integer . bitCount ( i ) ; } return count ; },count += countSetBit ( i ) ; NEW_LINE return count ; NEW_LINE def countSetBit ( n ) : NEW_LINE count = 0 NEW_LINE while ( n ) : NEW_LINE count += n & 1 NEW_LINE n >>= 1 NEW_LINE return count NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_016034,13887,13887-Java-2,13887-Python-2,Java,Python,int XOR = arr [ 0 ] ; for ( int i = 1 ; i < n ; i ++ ) XOR = XOR ^ arr [ i ] ;,"XOR = arr [ 0 ] NEW_LINE for i in range ( 1 , n ) : NEW_LINE INDENT XOR = XOR ^ arr [ i ] NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_031734,1812,1812-Java-15,1812-Python-15,Java,Python,"quickSortIterative ( arr , 0 , n - 1 ) ; for ( int i = 0 ; i < n ; i ++ ) { System . out . print ( arr [ i ] + "" ▁ "" ) ; } } }","quickSortIterative ( arr , 0 , n - 1 ) NEW_LINE print ( "" Sorted ▁ array ▁ is : "" ) NEW_LINE for i in range ( n ) : NEW_LINE INDENT print ( "" % ▁ d "" % arr [ i ] ) , NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_074681,3523,3523-Java-8,3523-Python-8,Java,Python,for ( int i = 0 ; i < n - 1 ; i ++ ) {,for i in range ( n - 1 ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002206,,1330-Java-7,3985-Python-10,Java,Python,sum += arr [ i ] ; if ( arr [ i ] == 0 && max_len == 0 ) max_len = 1 ; if ( sum == 0 ) max_len = i + 1 ;,"leftAns = query ( 2 * idx , s , mid , qs , qe , x ) NEW_LINE rightAns = query ( 2 * idx + 1 , mid + 1 , e , qs , qe , x ) NEW_LINE return ( leftAns or rightAns ) NEW_LINE",0,negative,train,XLCoST_constructed,0,1330,3985
TRAIN_POS_003170,6803,6803-Java-3,6803-Python-3,Java,Python,int T [ ] [ ] = new int [ m + 1 ] [ n + 1 ] ; for ( int i = 0 ; i < m + 1 ; i ++ ) { for ( int j = 0 ; j < n + 1 ; j ++ ) {,T = [ [ 0 for i in range ( n + 1 ) ] for i in range ( m + 1 ) ] NEW_LINE for i in range ( m + 1 ) : NEW_LINE INDENT for j in range ( n + 1 ) : NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_002942,,13754-Java-2,13473-Python-13,Java,Python,"static class Node { int data ; Node left , right ; } ;","printGoodNumber ( L , R , d ) ; NEW_LINE",0,negative,train,XLCoST_constructed,0,13754,13473
TRAIN_POS_020292,4651,4651-Java-12,4651-Python-12,Java,Python,Node temp = new Node ( ) ;,temp = Node ( data ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_010300,4464,4464-Java-8,4464-Python-8,Java,Python,for ( int j = n - 1 ; j >= i ; j -- ) { v [ j ] = v [ j - 1 ] ; },"for j in range ( n - 1 , i - 1 , - 1 ) : NEW_LINE INDENT v [ j ] = v [ j - 1 ] NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_003586,7270,7270-Java-3,7270-Python-3,Java,Python,int k = 1 ;,k = 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002356,,5313-Java-3,459-Python-2,Java,Python,"int even_freq = 0 , odd_freq = 0 ;","def root ( arr , i ) : NEW_LINE INDENT while ( arr [ i ] != i ) : NEW_LINE INDENT arr [ i ] = arr [ arr [ i ] ] NEW_LINE i = arr [ i ] NEW_LINE DEDENT return i NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,5313,459
TRAIN_NEG_000810,,9690-Java-4,7194-Python-3,Java,Python,int distance = Integer . MAX_VALUE ;,if ( n [ 0 ] == '0' ) : NEW_LINE INDENT stateB ( n [ 1 : ] ) NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,9690,7194
TRAIN_NEG_000568,,9150-Java-9,10312-Python-10,Java,Python,"x = dx [ i ] + x2 ; y = dy [ i ] + y2 ; if ( ifRight ( x1 , y1 , x , y , x3 , y3 ) ) { System . out . print ( "" POSSIBLE "" ) ; return ; }","arr = [ 9 , 10 , 7 , 5 , 0 , 10 , 2 , 0 ] NEW_LINE",0,negative,train,XLCoST_constructed,0,9150,10312
TRAIN_POS_057364,9150,9150-Java-9,9150-Python-9,Java,Python,"x = dx [ i ] + x2 ; y = dy [ i ] + y2 ; if ( ifRight ( x1 , y1 , x , y , x3 , y3 ) ) { System . out . print ( "" POSSIBLE "" ) ; return ; }","x = dx [ i ] + x2 NEW_LINE y = dy [ i ] + y2 NEW_LINE if ( ifRight ( x1 , y1 , x , y , x3 , y3 ) ) : NEW_LINE INDENT print ( "" POSSIBLE "" ) NEW_LINE return NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_000626,,1676-Java-4,4069-Python-4,Java,Python,"int max_so_far = - 2147483648 , curr_max = 0 ; for ( int i = 0 ; i < n ; i ++ ) {",return xornum ^ minvalue NEW_LINE,0,negative,train,XLCoST_constructed,0,1676,4069
TRAIN_NEG_001280,,3946-Java-1,3068-Python-16,Java,Python,import java . io . * ; class GFG { static int N = 4 ; static int M = 4 ;,"st . append ( [ x , y ] ) NEW_LINE",0,negative,train,XLCoST_constructed,0,3946,3068
TRAIN_POS_068979,12930,12930-Java-9,12930-Python-9,Java,Python,static int count ( int n ) {,def count ( n ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001220,,4682-Java-7,9821-Python-7,Java,Python,"if ( java . util . Arrays . binarySearch ( arr , - arr [ i ] ) != - 1 ) { System . out . println ( arr [ i ] + "" , ▁ "" + - arr [ i ] ) ; pair_exists = true ; } } else break ; } if ( pair_exists == false ) System . out . println ( "" No ▁ such ▁ pair ▁ exists "" ) ; }",y = y >> 1 NEW_LINE,0,negative,train,XLCoST_constructed,0,4682,9821
TRAIN_POS_069780,13106,13106-Java-5,13106-Python-5,Java,Python,if ( x >= y ) res = x + c ; else res = y + c ;,if ( x >= y ) : NEW_LINE INDENT res = x + c ; NEW_LINE DEDENT else : NEW_LINE INDENT res = y + c ; NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_012775,7006,7006-Java-22,7006-Python-22,Java,Python,divideInto2Subset ( arr ) ; } },divideInto2Subset ( arr ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_012490,6728,6728-Java-7,6728-Python-7,Java,Python,if ( j == 0 ) dp [ i ] [ j ] = dp [ i - 1 ] [ j + 1 ] ;,if ( j == 0 ) : NEW_LINE INDENT dp [ i ] [ j ] = dp [ i - 1 ] [ j + 1 ] ; NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_001412,,5451-Java-3,11839-Python-4,Java,Python,int [ ] aux = new int [ n ] ; for ( int i = 0 ; i < n ; ++ i ) { if ( S . charAt ( i ) == ' ( ' ) aux [ i ] = 1 ; else aux [ i ] = - 1 ; },i = 2 NEW_LINE while i * i <= n : NEW_LINE INDENT if n % i == 0 : NEW_LINE INDENT if n / i == i : NEW_LINE INDENT sum = sum + i NEW_LINE DEDENT else : NEW_LINE INDENT sum = sum + i + n / i NEW_LINE DEDENT DEDENT i += 1 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,5451,11839
TRAIN_NEG_001064,,4758-Java-6,7425-Python-9,Java,Python,"public static void main ( String [ ] args ) { int arr [ ] = { 2 , 2 , 1 , 3 , 1 } ; int k = 2 ; int n = arr . length ; System . out . println ( findDuplicate ( arr , n , k ) ) ; } }",emptySlots = ( maxfreq - 1 ) * K NEW_LINE,0,negative,train,XLCoST_constructed,0,4758,7425
TRAIN_POS_015718,13309,13309-Java-6,13309-Python-6,Java,Python,primes . add ( 2 ) ;,primes . append ( 2 ) ; NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002679,,153-Java-11,8833-Python-18,Java,Python,public static void main ( String args [ ] ) { int l = 3 ; System . out . println ( sumNodes ( l ) ) ; } },"x = [ - 1 , - 1 , - 1 , 0 , 0 , 1 , 1 , 1 ] NEW_LINE y = [ - 1 , 0 , 1 , - 1 , 1 , - 1 , 0 , 1 ] NEW_LINE for k in range ( 8 ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,153,8833
TRAIN_POS_065000,11240,11240-Java-2,11240-Python-2,Java,Python,"public static void checkType ( int arr [ ] , int n ) {","def checkType ( arr , n ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_006001,9747,9747-Java-8,9747-Python-8,Java,Python,"public static void main ( String [ ] args ) { int arr [ ] = { 3 , 5 , 4 , 7 } ; int N = arr . length ; System . out . print ( tripletAndSum ( arr , N ) ) ; } }","arr = [ 3 , 5 , 4 , 7 ] NEW_LINE N = len ( arr ) NEW_LINE print ( tripletAndSum ( arr , N ) ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_034331,2581,2581-Java-6,2581-Python-6,Java,Python,int start = 0 ; for ( int q = 0 ; q < Q ; q ++ ) {,start = 0 ; NEW_LINE for q in range ( Q ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000605,,66-Java-8,13271-Python-2,Java,Python,Node node = nodeStack . peek ( ) ; nodeStack . pop ( ) ;,"dig = [ 1 , 1 , 2 , 6 , 4 , 2 , 2 , 4 , 2 , 8 ] NEW_LINE def lastNon0Digit ( n ) : NEW_LINE INDENT if ( n < 10 ) : NEW_LINE INDENT return dig [ n ] NEW_LINE DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,66,13271
TRAIN_POS_045908,5362,5362-Java-10,5362-Python-10,Java,Python,"public static void main ( String [ ] args ) { int [ ] arr = { 2 , 0 , 3 } ; int n = arr . length ; Vector < String > ans = solve ( n , arr ) ;","if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT arr = [ 2 , 0 , 3 ] NEW_LINE n = len ( arr ) NEW_LINE ans = solve ( n , arr ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_015913,13689,13689-Java-2,13689-Python-2,Java,Python,"static int solve ( int A [ ] , int B [ ] , int n ) { int cnt = 0 ; for ( int i = 0 ; i < n ; i ++ ) {","def solve ( A , B , n ) : NEW_LINE INDENT cnt = 0 ; NEW_LINE for i in range ( n ) : NEW_LINE INDENT for j in range ( i , n ) : NEW_LINE DEDENT DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_001723,,937-Java-2,8828-Python-9,Java,Python,static int maxArea ( int mat [ ] [ ] ) {,"else : NEW_LINE INDENT print ( "" , ▁ "" , end = "" "" ) NEW_LINE DEDENT if ( x == len ( v ) - 1 ) : NEW_LINE print ( "" } "" , end = "" "" ) NEW_LINE else : NEW_LINE print ( "" } , ▁ "" , end = "" "" ) NEW_LINE print ( "" "" , ▁ end ▁ = ▁ "" "" ) NEW_LINE return NEW_LINE for j in range ( K ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,937,8828
TRAIN_POS_043842,4946,4946-Java-2,4946-Python-2,Java,Python,"public static int minPossibleValue ( int N , int K , int X ) {","def minPossibleValue ( N , K , X ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000615,,4022-Java-6,6833-Python-3,Java,Python,"if ( s . empty ( ) == true ) System . out . print ( "" - 1 , ▁ "" ) ; else System . out . print ( s . peek ( ) + "" , ▁ "" ) ; s . push ( arr [ i ] ) ; } }",if ( i == n - 1 ) : NEW_LINE INDENT return mat [ i ] [ j ] NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,4022,6833
TRAIN_NEG_001162,,2674-Java-35,4625-Python-3,Java,Python,"start = insertAtLocation ( start , 8 , 3 ) ;",a . sort ( reverse = False ) NEW_LINE,0,negative,train,XLCoST_constructed,0,2674,4625
TRAIN_POS_030283,696,696-Java-21,696-Python-21,Java,Python,return node ; },return node NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000695,,6447-Java-6,3059-Python-2,Java,Python,for ( int i = 1 ; i <= n ; i ++ ) {,def find_original_array ( A ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,6447,3059
TRAIN_NEG_002761,,69-Java-7,7814-Python-7,Java,Python,"public static void main ( String args [ ] ) { BinaryTree tree = new BinaryTree ( ) ; int in [ ] = new int [ ] { 9 , 8 , 4 , 2 , 10 , 5 , 10 , 1 , 6 , 3 , 13 , 12 , 7 } ; int pre [ ] = new int [ ] { 1 , 2 , 4 , 8 , 9 , 5 , 10 , 10 , 3 , 6 , 7 , 12 , 13 } ; int len = in . length ; TreeNode root = tree . buildTree ( pre , in ) ; tree . printInorder ( root ) ; } }","if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT s = ""10"" ; NEW_LINE m = 3 ; NEW_LINE if ( isDivisible ( s , m ) ) : NEW_LINE INDENT print ( "" Yes "" ) ; NEW_LINE DEDENT else : NEW_LINE INDENT print ( "" No "" ) ; NEW_LINE DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,69,7814
TRAIN_POS_066248,11566,11566-Java-1,11566-Python-1,Java,Python,class GfG {,from math import pow NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001174,,9006-Java-6,6671-Python-5,Java,Python,public static void main ( String [ ] args ) { int n = 4 ; AreaFactor ( n ) ; } },if ( dp [ i ] [ j ] != - 1 ) : NEW_LINE INDENT return dp [ i ] [ j ] NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,9006,6671
TRAIN_NEG_002509,,1922-Java-2,10806-Python-3,Java,Python,"int start = ( int ) Math . pow ( 10 , n - 1 ) ; int end = ( int ) Math . pow ( 10 , n ) - 1 ; int count = 0 ; int i = start ; while ( i < end ) { int cur = 0 ; int temp = i ; while ( temp != 0 ) { cur += temp % 10 ; temp = temp / 10 ; } if ( cur == sum ) { count ++ ; i += 9 ; } else i ++ ; } System . out . println ( count ) ; }",if ( x > z ) : NEW_LINE INDENT return - 1 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,1922,10806
TRAIN_POS_021857,6043,6043-Java-10,6043-Python-10,Java,Python,"System . out . print ( dp [ r ] - dp [ l - 1 ] + "" ▁ "" ) ; } }","print ( dp [ r ] - dp [ l - 1 ] , end = "" ▁ "" ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_029499,9870,9870-Java-15,9870-Python-15,Java,Python,"Map < Integer , Boolean > visited = new HashMap < > ( ) ;",visited = { } NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000391,,3115-Java-7,5519-Python-6,Java,Python,"build ( arr , 2 * index + 1 , m + 1 , e ) ;",while ( right < N ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,3115,5519
TRAIN_NEG_002934,,2482-Java-11,10783-Python-5,Java,Python,while ( current != null && n -- > 0 ) {,"def FindExpoPrime ( arr , n ) : NEW_LINE INDENT max = 0 ; NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,2482,10783
TRAIN_POS_063110,9843,9843-Java-3,9843-Python-3,Java,Python,"if ( Math . abs ( r ) >= 1 ) { System . out . print ( "" Infinite "" ) ; return ; }","if ( abs ( r ) >= 1 ) : NEW_LINE INDENT print ( "" Infinite "" ) NEW_LINE return NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_000113,,13293-Java-2,2363-Python-2,Java,Python,"static void sieveOfEratosthenes ( int n , boolean isPrime [ ] ) {",arr . sort ( ) NEW_LINE min_sum = arr [ 0 ] + arr [ 1 ] NEW_LINE max_sum = arr [ n - 1 ] + arr [ n - 2 ] NEW_LINE return abs ( max_sum - min_sum ) NEW_LINE,0,negative,train,XLCoST_constructed,0,13293,2363
TRAIN_NEG_001903,,8258-Java-6,4598-Python-3,Java,Python,"public static void main ( String args [ ] ) { String str1 = "" geeksforgeeks "" ; String str2 = "" geegeeksksfor "" ; if ( targetstring ( str1 , str2 ) ) System . out . print ( "" YES "" ) ; else System . out . print ( "" NO "" ) ; } }",arr . sort ( reverse = False ) NEW_LINE,0,negative,train,XLCoST_constructed,0,8258,4598
TRAIN_NEG_001990,,8334-Java-6,11846-Python-3,Java,Python,int j ; for ( j = 0 ; j < MAX ; j ++ ) { if ( ( ctry [ j ] ) > 0 ) { break ; } },"time1 = Length // Speed1 NEW_LINE time2 = Length // Speed2 NEW_LINE result1 = gcd ( time1 , time2 ) NEW_LINE",0,negative,train,XLCoST_constructed,0,8334,11846
TRAIN_NEG_000827,,3386-Java-7,2735-Python-6,Java,Python,if ( Math . abs ( arr [ i ] ) > Math . abs ( arr [ j ] ) && Math . abs ( arr [ i ] ) % 2 == 0 && Math . abs ( arr [ j ] ) % 2 == 0 && lis [ i ] < lis [ j ] + 1 ),a = ( a * a ) % c NEW_LINE return result NEW_LINE,0,negative,train,XLCoST_constructed,0,3386,2735
TRAIN_NEG_002523,,9262-Java-3,13407-Python-6,Java,Python,"public static void main ( String [ ] args ) { double P = 3 , B = 4 , H = 5 ; System . out . println ( area_inscribed ( P , B , H ) ) ; } }",s = s + 1 NEW_LINE res = res + s NEW_LINE return res NEW_LINE,0,negative,train,XLCoST_constructed,0,9262,13407
TRAIN_POS_022957,6833,6833-Java-3,6833-Python-3,Java,Python,if ( i == n - 1 ) return mat [ i ] [ j ] ;,if ( i == n - 1 ) : NEW_LINE INDENT return mat [ i ] [ j ] NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_002663,,11515-Java-15,8345-Python-10,Java,Python,int [ ] [ ] C = new int [ maxlen ] [ maxlen ] ; binomialCoeff ( C ) ;,for i in range ( n ) : NEW_LINE INDENT ans += sum [ i ] NEW_LINE ans *= 10 NEW_LINE DEDENT return ans // 10 NEW_LINE,0,negative,train,XLCoST_constructed,0,11515,8345
